id,time_unix,symbol,slug,open,high,low,close,volume,marketcap,created_at,updated_at
192878,1544713200,BOST,boostcoin,0.002183,0.002658,0.002156,0.002526,0.0,29946.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192879,1544626800,BOST,boostcoin,0.002787,0.002787,0.002181,0.002185,0.0,25901.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192880,1544540400,BOST,boostcoin,0.002787,0.002787,0.002787,0.002787,0.0,33039.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192881,1544454000,BOST,boostcoin,0.002787,0.002787,0.002787,0.002787,0.0,33039.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192882,1544367600,BOST,boostcoin,0.002787,0.002787,0.002787,0.002787,0.0,33039.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192883,1544281200,BOST,boostcoin,0.002787,0.002787,0.002787,0.002787,0.0,33039.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192884,1544194800,BOST,boostcoin,0.002734,0.0028,0.002733,0.002787,0.0,33039.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192885,1544108400,BOST,boostcoin,0.002317,0.002812,0.002223,0.002736,0.0,32435.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192886,1544022000,BOST,boostcoin,0.003036,0.003036,0.002322,0.002322,0.0,27529.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192887,1543935600,BOST,boostcoin,0.003166,0.003175,0.003005,0.003036,0.0,35998.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192888,1543849200,BOST,boostcoin,0.003099,0.003253,0.00271,0.003163,0.0,37498.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192889,1543762800,BOST,boostcoin,0.003414,0.003414,0.002669,0.003102,0.0,36771.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192890,1543676400,BOST,boostcoin,0.003479,0.003537,0.003364,0.003395,1.0,40247.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192891,1543590000,BOST,boostcoin,0.00338,0.003601,0.003323,0.003481,0.0,41275.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192892,1543503600,BOST,boostcoin,0.003602,0.003633,0.003143,0.00337,0.0,39957.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192893,1543417200,BOST,boostcoin,0.003585,0.003708,0.003503,0.003594,0.0,42606.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192894,1543330800,BOST,boostcoin,0.00325,0.003687,0.003216,0.003571,0.0,42333.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192895,1543244400,BOST,boostcoin,0.003164,0.003278,0.003102,0.003247,0.0,38489.0,2018-12-15 09:03:32 UTC,2018-12-15 09:03:32 UTC
192896,1543158000,BOST,boostcoin,0.003284,0.003416,0.003002,0.003129,1.0,37092.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192897,1543071600,BOST,boostcoin,0.00321,0.003431,0.002802,0.003284,0.0,38939.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192898,1542985200,BOST,boostcoin,0.003639,0.003708,0.00289,0.003209,1.0,38049.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192899,1542898800,BOST,boostcoin,0.003642,0.003697,0.002582,0.003642,0.0,43178.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192900,1542812400,BOST,boostcoin,0.003904,0.003937,0.003618,0.003661,0.0,43400.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192901,1542726000,BOST,boostcoin,0.003777,0.003979,0.003684,0.003919,0.0,46457.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192902,1542639600,BOST,boostcoin,0.004093,0.004203,0.003586,0.003774,0.0,44744.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192903,1542553200,BOST,boostcoin,0.004776,0.004776,0.004074,0.004117,0.0,48809.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192904,1542466800,BOST,boostcoin,0.004727,0.004774,0.004467,0.004774,0.0,56599.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192905,1542380400,BOST,boostcoin,0.00474,0.00474,0.004679,0.004712,1.0,55863.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192906,1542294000,BOST,boostcoin,0.004793,0.004799,0.004571,0.00473,0.0,56076.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192907,1542207600,BOST,boostcoin,0.00487,0.00489,0.004481,0.004794,1.0,56837.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192908,1542121200,BOST,boostcoin,0.005395,0.005415,0.00451,0.004845,1.0,57441.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192909,1542034800,BOST,boostcoin,0.005414,0.005437,0.005142,0.005411,125.0,64152.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192910,1541948400,BOST,boostcoin,0.005467,0.005481,0.005343,0.005437,0.0,64461.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192911,1541862000,BOST,boostcoin,0.00546,0.00547,0.005342,0.005433,0.0,64413.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192912,1541775600,BOST,boostcoin,0.005425,0.00548,0.00537,0.00546,0.0,64737.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192913,1541689200,BOST,boostcoin,0.005468,0.005493,0.005356,0.005426,1.0,64325.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192914,1541602800,BOST,boostcoin,0.005552,0.005562,0.005342,0.005468,0.0,64822.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192915,1541516400,BOST,boostcoin,0.005443,0.005576,0.00542,0.005555,0.0,65862.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192916,1541430000,BOST,boostcoin,0.005477,0.005499,0.005402,0.005443,518.0,64372.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192917,1541343600,BOST,boostcoin,0.00547,0.005505,0.005382,0.005455,1.0,64666.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192918,1541257200,BOST,boostcoin,0.005356,0.005471,0.003184,0.00547,16.0,64851.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192919,1541170800,BOST,boostcoin,0.005356,0.005356,0.005356,0.005356,0.0,63498.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192920,1541084400,BOST,boostcoin,0.005313,0.005381,0.00525,0.005356,0.0,63498.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192921,1540998000,BOST,boostcoin,0.005344,0.005393,0.00525,0.005313,0.0,62993.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192922,1540911600,BOST,boostcoin,0.005368,0.005375,0.005344,0.005344,0.0,63358.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192923,1540825200,BOST,boostcoin,0.005369,0.00539,0.00459,0.005352,392.0,63445.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192924,1540738800,BOST,boostcoin,0.005472,0.005484,0.005333,0.005368,0.0,63645.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
192925,1540652400,BOST,boostcoin,0.005472,0.005472,0.005472,0.005472,0.0,64872.0,2018-12-15 09:03:33 UTC,2018-12-15 09:03:33 UTC
