id,time_unix,symbol,slug,open,high,low,close,volume,marketcap,created_at,updated_at
543238,1544713200,ZER,zero,0.127551,0.128051,0.122716,0.123283,515.0,590123.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543239,1544626800,ZER,zero,0.13371,0.133743,0.125221,0.127681,684.0,610238.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543240,1544540400,ZER,zero,0.140685,0.144071,0.128828,0.133645,1151.0,637784.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543241,1544454000,ZER,zero,0.143036,0.149634,0.134682,0.140869,1776.0,671250.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543242,1544367600,ZER,zero,0.157242,0.157559,0.138567,0.14319,547.0,681288.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543243,1544281200,ZER,zero,0.146447,0.160045,0.13931,0.157451,1063.0,747988.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543244,1544194800,ZER,zero,0.131773,0.161167,0.131693,0.146575,4013.0,695257.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543245,1544108400,ZER,zero,0.136577,0.139459,0.125839,0.131864,1128.0,624535.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543246,1544022000,ZER,zero,0.147367,0.169705,0.136814,0.136814,2302.0,646992.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543247,1543935600,ZER,zero,0.169089,0.169494,0.140726,0.147429,2671.0,696141.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543248,1543849200,ZER,zero,0.167948,0.178331,0.160841,0.169047,1331.0,795698.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543249,1543762800,ZER,zero,0.182568,0.182568,0.155672,0.168089,835.0,791184.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543250,1543676400,ZER,zero,0.165767,0.19356,0.164081,0.181535,2114.0,820474.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543251,1543590000,ZER,zero,0.170785,0.197059,0.163134,0.165909,4068.0,749849.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543252,1543503600,ZER,zero,0.202248,0.204303,0.166811,0.170309,1871.0,769735.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543253,1543417200,ZER,zero,0.184901,0.202651,0.171503,0.201777,3781.0,911960.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543254,1543330800,ZER,zero,0.152795,0.207729,0.150473,0.184145,6557.0,832271.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543255,1543244400,ZER,zero,0.150766,0.156144,0.137401,0.15265,841.0,689925.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543256,1543158000,ZER,zero,0.152814,0.15498,0.133544,0.15086,3702.0,681835.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543257,1543071600,ZER,zero,0.143842,0.167576,0.135301,0.152856,2987.0,690856.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543258,1542985200,ZER,zero,0.169064,0.179868,0.13962,0.143782,2928.0,649844.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543259,1542898800,ZER,zero,0.158337,0.207607,0.154037,0.169182,4043.0,764644.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543260,1542812400,ZER,zero,0.169799,0.177251,0.154866,0.159161,3366.0,719352.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543261,1542726000,ZER,zero,0.169583,0.183537,0.163214,0.170356,2280.0,769950.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
543262,1542639600,ZER,zero,0.185662,0.19658,0.163721,0.16946,4360.0,765900.0,2018-12-15 09:55:39 UTC,2018-12-15 09:55:39 UTC
