id,time_unix,symbol,open,high,low,close,volume,marketcap,created_at,updated_at
1224367,1539270000,BITBTC,5925.18,6174.47,5921.53,6037.3,108.0,266617.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224368,1539183600,BITBTC,6140.41,6296.31,5860.04,5929.43,2045.0,276302.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224369,1539097200,BITBTC,6570.28,6571.29,6134.77,6140.35,1262.0,295645.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224370,1539010800,BITBTC,6726.65,6790.94,6530.18,6569.49,45.0,302681.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224371,1538924400,BITBTC,6874.55,6891.25,6586.62,6731.53,760.0,309336.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224372,1538838000,BITBTC,6468.39,6888.53,6468.39,6888.53,1.0,291060.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224373,1538751600,BITBTC,6579.27,6590.54,6455.19,6476.9,123.0,296050.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224374,1538665200,BITBTC,6701.28,6760.18,6021.42,6571.68,9.0,301539.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224375,1538578800,BITBTC,6424.33,6851.84,5897.9,6705.44,943.0,289078.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224376,1538492400,BITBTC,6498.44,6498.83,6273.76,6428.09,3.0,292416.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224377,1538406000,BITBTC,5896.49,6631.52,5896.49,6501.19,1025.0,265330.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224378,1538319600,BITBTC,6707.93,6737.55,5864.44,5895.98,455.0,301843.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224379,1538233200,BITBTC,6728.45,6811.33,6630.65,6707.13,9.0,302766.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224380,1538146800,BITBTC,6014.11,6774.8,5917.77,6718.54,20.0,270622.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
1224381,1538060400,BITBTC,6263.45,6332.07,5998.78,6010.49,300.0,281842.0,2018-10-13 07:54:20 UTC,2018-10-13 07:54:20 UTC
