id,time_unix,symbol,open,high,low,close,volume,marketcap,created_at,updated_at
1311894,1539270000,ADC,0.000737,0.000806,0.000687,0.000796,424.0,684265.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311895,1539183600,ADC,0.000774,0.000782,0.000711,0.000738,1239.0,718362.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311896,1539097200,ADC,0.000872,0.000875,0.000735,0.000777,1547.0,809161.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311897,1539010800,ADC,0.00086,0.00091,0.000793,0.000875,851.0,798267.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311898,1538924400,ADC,0.000796,0.000998,0.000789,0.000857,5540.0,738081.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311899,1538838000,ADC,0.000804,0.00083,0.000718,0.000792,4055.0,745283.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311900,1538751600,ADC,0.000717,0.00092,0.000707,0.000801,579.0,664809.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311901,1538665200,ADC,0.000727,0.000853,0.000694,0.000716,149.0,673634.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311902,1538578800,ADC,0.000728,0.000793,0.000725,0.000725,1005.0,674727.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311903,1538492400,ADC,0.000774,0.000788,0.000711,0.000727,370.0,717135.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311904,1538406000,ADC,0.000789,0.000793,0.000721,0.000773,131.0,731070.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311905,1538319600,ADC,0.000728,0.000793,0.000724,0.000791,479.0,674779.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311906,1538233200,ADC,0.000792,0.000797,0.00072,0.00073,1167.0,733502.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311907,1538146800,ADC,0.00073,0.000795,0.000715,0.000792,493.0,676336.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311908,1538060400,ADC,0.000801,0.000814,0.00072,0.000731,156.0,741566.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311909,1537974000,ADC,0.000783,0.000805,0.000714,0.0008,628.0,725625.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311910,1537887600,ADC,0.00074,0.000747,0.000713,0.000746,112.0,685048.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311911,1537801200,ADC,0.000724,0.000764,0.000706,0.000741,44.0,670420.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311912,1537714800,ADC,0.000803,0.000805,0.00066,0.000725,1909.0,743942.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311913,1537628400,ADC,0.000743,0.000814,0.000678,0.000803,2902.0,688349.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311914,1537542000,ADC,0.000877,0.000893,0.000754,0.000754,3468.0,811890.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311915,1537455600,ADC,0.000846,0.001012,0.00078,0.000876,35060.0,783335.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311916,1537369200,ADC,0.000708,0.000849,0.000708,0.000846,10078.0,655501.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311917,1537282800,ADC,0.0007,0.000748,0.000682,0.000708,462.0,647602.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
1311918,1537196400,ADC,0.000803,0.000811,0.000638,0.000762,18273.0,743186.0,2018-10-13 08:01:52 UTC,2018-10-13 08:01:52 UTC
