id,time_unix,symbol,open,high,low,close,volume,marketcap,created_at,updated_at
934748,1540339200,UC,0.000641,0.000686,0.000583,0.000596,127370.0,0.0,2018-10-26 00:35:01 UTC,2018-10-26 00:35:01 UTC
933236,1540252800,UC,0.00056,0.000753,0.000546,0.000646,360096.0,0.0,2018-10-25 00:38:03 UTC,2018-10-25 00:38:03 UTC
931652,1540166400,UC,0.000603,0.000603,0.000517,0.000559,113104.0,0.0,2018-10-24 00:44:37 UTC,2018-10-24 00:44:37 UTC
929921,1540080000,UC,0.000642,0.000653,0.000579,0.000604,101953.0,0.0,2018-10-23 00:47:58 UTC,2018-10-23 00:47:58 UTC
926653,1539993600,UC,0.000877,0.000936,0.000572,0.00064,412320.0,0.0,2018-10-22 00:38:32 UTC,2018-10-22 00:38:32 UTC
924949,1539907200,UC,0.000502,0.000944,0.0005,0.000873,314720.0,0.0,2018-10-21 00:41:29 UTC,2018-10-21 00:41:29 UTC
919910,1539820800,UC,0.000456,0.000527,0.000456,0.000501,90922.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919911,1539734400,UC,0.000434,0.000449,0.00043,0.000443,41643.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919912,1539648000,UC,0.000438,0.000447,0.000425,0.000436,56499.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919913,1539561600,UC,0.000418,0.000473,0.000415,0.000438,215190.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919914,1539475200,UC,0.00041,0.000454,0.000409,0.000418,191028.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919915,1539388800,UC,0.000498,0.000505,0.000399,0.000413,336782.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919916,1539302400,UC,0.000441,0.000518,0.000428,0.000501,81778.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919917,1539216000,UC,0.000515,0.000564,0.000424,0.000443,35490.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919918,1539129600,UC,0.00056,0.000568,0.000506,0.000516,250258.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919919,1539043200,UC,0.000589,0.000604,0.000532,0.000559,313264.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919920,1538956800,UC,0.000597,0.000621,0.000562,0.000609,406972.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919921,1538870400,UC,0.000592,0.000622,0.000546,0.000595,668610.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919922,1538784000,UC,0.000582,0.000607,0.000572,0.00059,727494.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919923,1538697600,UC,0.000576,0.00061,0.000548,0.000583,353521.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919924,1538611200,UC,0.000561,0.000614,0.000557,0.000573,403225.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919925,1538524800,UC,0.000576,0.000579,0.000535,0.000564,393919.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919926,1538438400,UC,0.000563,0.000599,0.000542,0.000579,306857.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919927,1538352000,UC,0.000549,0.000593,0.000531,0.000558,40930.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919928,1538265600,UC,0.000515,0.000562,0.000509,0.00055,50759.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919929,1538179200,UC,0.000521,0.000534,0.000503,0.000517,141416.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919930,1538092800,UC,0.000514,0.000582,0.000507,0.000525,640798.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919931,1538006400,UC,0.000522,0.000548,0.000497,0.000508,561506.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919932,1537920000,UC,0.00051,0.000551,0.000477,0.000521,221113.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
919933,1537833600,UC,0.000534,0.000564,0.000495,0.000515,84833.0,0.0,2018-10-19 05:12:34 UTC,2018-10-19 05:12:34 UTC
