Date,C50Index,market_weighted_divisor,BTC,XRP,ETH,LTC,DASH,XMR,LSK,DOGE,REP,FCT,MAID,GAME,XEM,XLM,BTS,SC,DCR,ETC,ICN,WAVES,DGD,ARDR,STRAT,NXT,PIVX,XZC,SYS,NEO,DGB,GNT,BCN,ZEC,ARK,BAT,CVC,EOS,FUN,GAS,GNO,MIOTA,MTL,OMG,PAY,QTUM,SNT,STEEM,BCH,ADA,HC,SALT,KNC,BNB,WTC,TRX,ZRX,LINK
2017-08-01,481.62356254213756,17327514358.0,47321755648.0,6440863232.0,19179139072.0,2248109824.0,1336811008.0,592886400.0,212411712.0,189885232.0,183937024.0,142280944.0,129612704.0,130463864.0,1490444928.0,174282480.0,321718752.0,227223696.0,157742880.0,1319166976.0,212879.0,277389952.0,125516520.0,108286568.0,494159424.0,105773880.0,102947840.0,17911964.0,54333604.0,368122944.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-02,486.07273730588014,17327514358.0,44950835200.0,6805303296.0,21275228160.0,2251649536.0,1381628928.0,655515136.0,227051648.0,197778208.0,198941744.0,167393984.0,143951136.0,137590736.0,1637363328.0,193885392.0,340206112.0,243972400.0,159476208.0,1374453504.0,166041.0,302168640.0,140709072.0,133574536.0,582364416.0,142882656.0,107039992.0,18960570.0,61500704.0,392732064.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-03,482.29394628905027,17327514358.0,44666400768.0,6639966208.0,20640077824.0,2206187008.0,1367149568.0,651542848.0,228411696.0,197251904.0,194029024.0,169939584.0,150935184.0,143037840.0,1990685568.0,198503424.0,353666208.0,245170048.0,159211280.0,1390047744.0,164505.0,354471008.0,141220080.0,148582320.0,552183360.0,178921632.0,105788904.0,20058362.0,66515292.0,409433600.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-04,497.24378692100464,17327514358.0,46276210688.0,6693122560.0,21125576704.0,2243438336.0,1395516416.0,645207744.0,230211920.0,198227216.0,190896272.0,164083936.0,153155680.0,189848112.0,2048552192.0,206287840.0,367514688.0,258804064.0,156775696.0,1447761408.0,176027.0,386796864.0,141935088.0,144415712.0,595241536.0,164330768.0,105250152.0,23118010.0,65700624.0,541832320.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-05,504.7065565213251,17327514358.0,47778197504.0,6666641408.0,20899981312.0,2275088128.0,1397057152.0,672540608.0,230484240.0,200771072.0,191294336.0,164305392.0,149110656.0,157977040.0,2016119296.0,249620480.0,397478784.0,256391216.0,154870624.0,1415866752.0,244569.0,367227968.0,140627392.0,141299200.0,650402112.0,156543712.0,111004024.0,23510630.0,68939904.0,519505536.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-06,565.036806458031,17327514358.0,53720891392.0,7108859904.0,24053475328.0,2451491840.0,1447879424.0,723258048.0,241330144.0,230572176.0,210516432.0,186407456.0,160114624.0,170037088.0,2062751488.0,261044336.0,440907008.0,277152352.0,166392672.0,1504679552.0,177495.0,432027968.0,144724960.0,145924864.0,701954496.0,147111488.0,113523288.0,24124160.0,71032744.0,708471040.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-07,561.9689691617106,17327514358.0,52987310080.0,6891016192.0,24510986240.0,2364538880.0,1413570432.0,710051584.0,237380192.0,212161856.0,208042496.0,178235856.0,164009056.0,174139728.0,2260824576.0,248694960.0,396856672.0,261866304.0,167328144.0,1445298048.0,189525.0,518232928.0,142146912.0,133822360.0,664641792.0,130644136.0,103352216.0,22058702.0,67895424.0,759958528.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-08,585.9242792439301,17327514358.0,55590281216.0,6886623232.0,25254578176.0,2403230208.0,1470123520.0,750929088.0,235962592.0,215521664.0,207434912.0,184199072.0,162069312.0,205171232.0,2534089984.0,244456544.0,402368576.0,264789296.0,168414992.0,1442965760.0,152653.0,564065664.0,149714624.0,146795472.0,751996864.0,152437216.0,107614672.0,23912096.0,69509568.0,936705408.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-09,610.7010927169938,17327514358.0,56424906752.0,7382216192.0,27938674688.0,2544747776.0,1524036608.0,774177856.0,260632000.0,216827952.0,233524816.0,181699376.0,161528768.0,200270976.0,2468725760.0,261956592.0,414278528.0,268727328.0,174444432.0,1497324672.0,158801.0,538244352.0,179762064.0,138747856.0,771777344.0,142567856.0,106784568.0,26544412.0,69022240.0,917008960.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-10,600.884137325382,17327514358.0,55134724096.0,7023383040.0,27882172416.0,2517304832.0,1493198720.0,759513664.0,252941552.0,214426848.0,250027376.0,182171616.0,171672368.0,213700384.0,2510117632.0,253129408.0,394538432.0,259440160.0,162242976.0,1453206528.0,176500.0,524374528.0,161231568.0,140967504.0,737685056.0,142876768.0,106106480.0,27239418.0,65538788.0,1084176512.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-11,606.098167429953,17327514358.0,55667986432.0,6910177280.0,27657009152.0,2431826176.0,1502994304.0,735445504.0,241148432.0,209735888.0,249217136.0,170781456.0,162617072.0,157589600.0,2643422208.0,241678736.0,416295168.0,234237296.0,155440464.0,1431409792.0,227669.0,560240960.0,151728496.0,137268640.0,794844224.0,130852872.0,115638496.0,34250992.0,61903980.0,1815778560.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-12,639.8543228320088,17327514358.0,60242059264.0,6873586688.0,28998699008.0,2466358528.0,1543823488.0,758739264.0,244159920.0,207562256.0,246070528.0,170265520.0,166750912.0,160429216.0,2645686784.0,235812624.0,493223168.0,237654080.0,147601440.0,1433428352.0,189569.0,557670016.0,159378816.0,139782224.0,750071872.0,128433320.0,112255584.0,31765854.0,61579396.0,1657811968.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-13,659.889578191051,17327514358.0,64034107392.0,6655928320.0,29161054208.0,2441762816.0,1539488768.0,737065984.0,258204176.0,204950768.0,248880768.0,173013552.0,174926160.0,153245040.0,2496650496.0,223032880.0,445804160.0,221812384.0,145709536.0,1396347904.0,175246.0,504705344.0,164854320.0,137319840.0,662467776.0,115780528.0,108692376.0,31855162.0,61587168.0,1843038336.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-14,669.8127613636342,17327514358.0,67112329216.0,6457680896.0,28008683520.0,2403865600.0,1485503232.0,711940992.0,248858144.0,199946864.0,227476240.0,150152448.0,163663936.0,140840928.0,2311852800.0,201960000.0,407941632.0,207147504.0,140379936.0,1350183296.0,164143.0,483469248.0,153741328.0,140418432.0,643558464.0,128454328.0,103302048.0,27850950.0,69176400.0,2381359872.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-15,695.1517540851892,17327514358.0,71425482752.0,6510403584.0,28195801088.0,2403523328.0,1496918528.0,746257152.0,253093840.0,194475152.0,219150048.0,151567024.0,170656016.0,124229912.0,2306528256.0,194212480.0,380704352.0,192531520.0,129238000.0,1330552192.0,157377.0,473033152.0,154584304.0,134444080.0,596646400.0,108747200.0,95512384.0,29685214.0,59377432.0,2375007232.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-16,675.0249421262087,17327514358.0,69342707712.0,6182492160.0,27249725440.0,2275660032.0,1527710848.0,728671552.0,240926544.0,191631072.0,232138832.0,154213136.0,178227984.0,141032048.0,2241878016.0,191836816.0,390011072.0,217214688.0,166699088.0,1294136704.0,155921.0,479668416.0,152088816.0,130990760.0,603644480.0,109885232.0,103296176.0,31515582.0,57836064.0,2349048576.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-17,701.3504315804647,17327514358.0,72389124096.0,6165186048.0,28477546496.0,2317998592.0,1735995264.0,729528064.0,247723040.0,197062448.0,235500576.0,169690288.0,185201504.0,137468512.0,2309621248.0,195588160.0,368305984.0,211019360.0,145530736.0,1346402816.0,128002.0,481389824.0,165520576.0,130032816.0,600694400.0,108691008.0,102921328.0,29505070.0,57087228.0,2286133248.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-18,691.2180964761548,17327514358.0,71406542848.0,6024472576.0,28380174336.0,2304773120.0,1753346688.0,708080960.0,230572880.0,189430704.0,221102800.0,174830832.0,195995856.0,126454544.0,2196180480.0,191460560.0,349111520.0,202345568.0,135614384.0,1314255488.0,123586.0,456631040.0,157821984.0,123458344.0,602569856.0,109756440.0,91976688.0,25851210.0,55525092.0,2042454528.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-19,670.1161868458686,17327514358.0,68333101056.0,6117891072.0,27867920384.0,2471193088.0,1685042304.0,702398336.0,223846432.0,186101776.0,210660176.0,190089488.0,206943536.0,115775808.0,2181081856.0,186373648.0,332505120.0,192518336.0,132181032.0,1311792768.0,109149.0,429610592.0,151009664.0,116318840.0,552835008.0,102077024.0,91675296.0,25536774.0,54711432.0,1943178496.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-20,678.8516203057819,17327514358.0,69192663040.0,5926767104.0,27918127104.0,2383682560.0,2162078208.0,834239360.0,329010432.0,184872160.0,215222560.0,181924016.0,200901392.0,112711744.0,2286956288.0,182686608.0,327357248.0,193194544.0,151312720.0,1295523840.0,123322.0,442870144.0,150757824.0,123370360.0,557626048.0,103404728.0,101011872.0,26073808.0,62004544.0,1981638400.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-21,675.0056660550366,17327514358.0,67567071232.0,6074040832.0,28285462528.0,2427126784.0,2204482560.0,817489536.0,382389760.0,187472304.0,225053920.0,196066896.0,218967008.0,147276064.0,2446193152.0,195916048.0,343467168.0,221608928.0,146631920.0,1316109824.0,234379.0,485218240.0,156764960.0,135578928.0,563415040.0,113460120.0,107824744.0,27515372.0,66809392.0,1902056064.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-22,685.1904042900693,17327514358.0,66051018752.0,7475950080.0,30229891072.0,2517436928.0,2103902592.0,1166235008.0,303939328.0,189739344.0,242471312.0,212347264.0,210478016.0,126289960.0,2294686464.0,219049872.0,338940160.0,194214768.0,153116848.0,1380855936.0,334007.0,437971296.0,157607968.0,132553472.0,533581792.0,107715552.0,101728368.0,25320232.0,60910220.0,1758179072.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-23,702.6102088889119,17327514358.0,67553030144.0,9240378368.0,29691918336.0,2456093952.0,2180790528.0,1360918656.0,322856896.0,189961040.0,233663520.0,207081520.0,207681584.0,136786960.0,2285823744.0,239478544.0,342567296.0,196172672.0,145282000.0,1372028800.0,172328.0,449053472.0,154511856.0,128666704.0,558912704.0,108160320.0,104087128.0,26232682.0,60903568.0,1791669504.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-24,715.3163007813333,17327514358.0,68363894784.0,9676887040.0,29904596992.0,2778192128.0,2200133120.0,1351031552.0,338476864.0,191699744.0,242922064.0,210254608.0,216056016.0,151577360.0,2250742528.0,228611088.0,359695520.0,201864688.0,147962912.0,1456286336.0,174727.0,463402784.0,172948640.0,137486592.0,583903936.0,122097168.0,109889720.0,27381456.0,62135236.0,1996229120.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-25,733.2132534828513,17327514358.0,71595073536.0,8328297984.0,30727895040.0,2639488000.0,2388161792.0,1293032832.0,408945696.0,200302336.0,253196848.0,236044512.0,236665280.0,149943984.0,2364058880.0,212806160.0,353527488.0,203193360.0,174411216.0,1434763520.0,175060.0,502380288.0,188267008.0,137768848.0,593706240.0,117485960.0,115957488.0,28583420.0,65265140.0,2098233856.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-26,743.5345501446216,17327514358.0,72249057280.0,8368786944.0,31288260608.0,2692561408.0,2369008128.0,1606921216.0,480485280.0,197995856.0,279713152.0,249988528.0,246996912.0,147999328.0,2426575872.0,232705904.0,357512000.0,197459872.0,194536496.0,1450082688.0,190509.0,528242048.0,191891344.0,131721424.0,594785088.0,114676008.0,131975952.0,28661604.0,61900644.0,2015363840.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-27,749.4773440371833,17327514358.0,71809245184.0,8152544256.0,31517530112.0,2726989568.0,3009528576.0,2057549696.0,641194560.0,197143824.0,326927072.0,276919168.0,282223680.0,147244560.0,2435058688.0,243159808.0,358356992.0,208327008.0,215803456.0,1449668864.0,184506.0,534242048.0,198344416.0,138237152.0,620678976.0,110449968.0,171240192.0,37392100.0,70837232.0,1928772736.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-28,762.431717818808,17327514358.0,72467865600.0,7800086016.0,33002674176.0,3231200512.0,2725216000.0,1961245824.0,764780352.0,195535264.0,308739680.0,252610848.0,271664640.0,148114576.0,2472355328.0,229305024.0,359061184.0,226191520.0,229128048.0,1527595136.0,175723.0,522486464.0,191334480.0,139200608.0,683031872.0,115136704.0,160127232.0,37163452.0,76837448.0,2011601664.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-29,767.6180497555932,17327514358.0,72553783296.0,8590002176.0,32813217792.0,3286605824.0,2685755392.0,2163850240.0,709700992.0,201934048.0,290244960.0,269290112.0,287873952.0,148424864.0,2522414080.0,237355248.0,364522880.0,246064896.0,223165344.0,1499094144.0,176338.0,527066048.0,202372928.0,144340640.0,715768576.0,113503672.0,167462416.0,38575432.0,83726168.0,1922835328.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-30,793.0355496289469,17327514358.0,75556601856.0,8392339456.0,34848423936.0,3328235008.0,2704787712.0,2008788864.0,673036736.0,206445616.0,275646368.0,258327952.0,288028128.0,142920528.0,2546528256.0,232391856.0,365237312.0,229380768.0,199654960.0,1500738432.0,152742.0,544365568.0,200641232.0,138814176.0,674381568.0,110747552.0,159195712.0,36214760.0,117416648.0,1673905024.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-08-31,800.1906170632301,17327514358.0,75322261504.0,8725450752.0,35701485568.0,3381750784.0,2773030656.0,1980864256.0,668790080.0,233164608.0,276090240.0,264993952.0,298508064.0,138086608.0,2655056384.0,245571568.0,376258976.0,244570096.0,216516432.0,1489949440.0,157587.0,546850816.0,199971568.0,137548848.0,716571904.0,113153984.0,154332048.0,38788716.0,106643888.0,1646724736.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-01,831.0368339271757,17327514358.0,77748371456.0,9808464896.0,36182855680.0,3735867648.0,2844111104.0,2112258944.0,799062400.0,228828272.0,288601312.0,259897312.0,298439744.0,143994720.0,3029416960.0,370516608.0,382578496.0,243666992.0,215536304.0,1559514112.0,171287.0,595498432.0,197005952.0,138562160.0,717199360.0,112765832.0,179249744.0,40761064.0,106150376.0,1658679552.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-02,860.7106485307463,17327514358.0,81060601856.0,9560943616.0,36601204736.0,4526684672.0,2962403584.0,2123427200.0,826519808.0,283529952.0,313413888.0,286681632.0,323958144.0,152523808.0,2984643584.0,399054368.0,441838656.0,255710576.0,232566144.0,2096547456.0,152385.0,577688000.0,194804640.0,149395680.0,716038272.0,119116528.0,215707936.0,41568356.0,108647760.0,1584387968.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-03,793.7617677027002,17327514358.0,75841708032.0,8712838144.0,33059801088.0,4166595840.0,2670266368.0,1877378560.0,752984512.0,250960032.0,267354080.0,238325664.0,301147936.0,135853936.0,2683532544.0,345214976.0,386595744.0,242127264.0,205793408.0,1920048128.0,137391.0,526826720.0,172563680.0,140526992.0,626826112.0,106258736.0,181543440.0,37702412.0,99585552.0,1588686976.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-04,792.4177582955317,17327514358.0,75955544064.0,8772335616.0,32773988352.0,4049136128.0,2689923840.0,1897482880.0,788396096.0,240619168.0,274310720.0,241764160.0,305184608.0,135693104.0,2769619200.0,353460832.0,367757792.0,245930688.0,206928112.0,1764648448.0,147000.0,519569824.0,183130144.0,141057968.0,651333504.0,106638544.0,196591792.0,35324172.0,117694232.0,1522089856.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-05,708.5957403712226,17327514358.0,69954437120.0,7864701952.0,28099983360.0,3444150784.0,2388707584.0,1605065984.0,655140544.0,199722400.0,240642496.0,213954976.0,260031408.0,113560224.0,2487446016.0,296191424.0,288187712.0,194745216.0,183293216.0,1506486144.0,137063.0,467861760.0,143088848.0,116421048.0,570642752.0,88349208.0,170315936.0,28639702.0,106260608.0,1093863168.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-06,740.5501029278097,17327514358.0,72418721792.0,8242062848.0,29639079936.0,3789673216.0,2474298112.0,1786649600.0,682024576.0,212082112.0,251871392.0,221352544.0,283007936.0,127643656.0,2584113920.0,308181824.0,317291456.0,214906080.0,192361024.0,1579609344.0,129179.0,499259104.0,153943568.0,129754592.0,597982848.0,90333600.0,195452224.0,31768082.0,147047136.0,1148323712.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-07,781.8071952452627,17327514358.0,75944968192.0,8680355840.0,31507544064.0,4218685184.0,2612980224.0,1826364800.0,776070656.0,223682528.0,260145952.0,230994976.0,307065088.0,131841696.0,2717150720.0,337593184.0,414111680.0,237681184.0,196639376.0,1810900224.0,138904.0,510326592.0,177250896.0,147380128.0,611116672.0,106448688.0,216428880.0,33817920.0,164962496.0,1065107264.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-08,781.6416778986461,17327514358.0,76220227584.0,8574258176.0,31147151360.0,4144632832.0,2591569408.0,1810208000.0,836842560.0,214192688.0,261635232.0,243363104.0,304980640.0,131375088.0,2636762112.0,332705792.0,371486688.0,222687488.0,193444368.0,1701765760.0,134100.0,498706048.0,180884752.0,156449584.0,607161856.0,104010552.0,225303904.0,31455938.0,166048784.0,1529629568.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-09,713.3249936216847,17327514358.0,70017155072.0,8101801472.0,27990509568.0,3551948544.0,2527540480.0,1779351296.0,775341952.0,176045344.0,245276480.0,231622688.0,279347328.0,127108296.0,2411237632.0,290623072.0,287391744.0,179723824.0,180164592.0,1443533184.0,172913.0,451034208.0,155782448.0,136823360.0,563844736.0,88350296.0,201201296.0,27296592.0,149681472.0,1231580800.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-10,709.589020483096,17327514358.0,70018088960.0,8037081088.0,27797227520.0,3478396672.0,2439782400.0,1741486208.0,773807424.0,174632336.0,244230784.0,218612864.0,280854304.0,124481592.0,2402757120.0,283784608.0,287728544.0,173941840.0,175699616.0,1415088640.0,249559.0,444827904.0,187647200.0,128925728.0,564936576.0,88158968.0,200147616.0,27345768.0,156036192.0,1088181376.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-11,694.0894464212223,17327514358.0,68256038912.0,8148559360.0,27394424832.0,3259507712.0,2431233280.0,1702972928.0,735418176.0,155068048.0,237454752.0,206039808.0,278771488.0,116063696.0,2304146432.0,269966048.0,264408000.0,166471472.0,164108544.0,1299466624.0,209240.0,443782624.0,158901056.0,127178536.0,577079680.0,83830240.0,183816704.0,25212694.0,144526752.0,1133790848.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-12,703.6145648132782,17327514358.0,69033369600.0,8238545920.0,27861831680.0,3503300096.0,2404675072.0,1698635008.0,756697920.0,162701584.0,230429568.0,204657120.0,281878944.0,115700208.0,2262985984.0,282216384.0,294250048.0,171624208.0,165834464.0,1399561600.0,2365509.0,434806048.0,169753792.0,132586384.0,553334080.0,82772904.0,175993952.0,26212714.0,178602528.0,1093591424.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-13,695.6649317064152,17327514358.0,68432248832.0,8038030848.0,27535706112.0,3402820608.0,2452929536.0,1685389824.0,787616384.0,160088224.0,232844400.0,193628512.0,267457440.0,112349632.0,2231990528.0,268669696.0,311125472.0,168145872.0,157888912.0,1379354368.0,238195.0,436202112.0,155545344.0,124803552.0,543118976.0,83772656.0,166958944.0,25330954.0,145737376.0,1041447616.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-14,656.4735021413046,17327514358.0,64191565824.0,7685140480.0,26166147072.0,3261961216.0,2275104256.0,1678114432.0,734755264.0,153663312.0,226175904.0,178804128.0,243319360.0,99754000.0,2103509632.0,254686096.0,292752320.0,165905376.0,150699248.0,1341195520.0,179748.0,394739584.0,148750144.0,116650672.0,494028160.0,76695624.0,168179952.0,25388560.0,118494104.0,1004180352.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-15,522.4092972008259,17327514358.0,52453515264.0,6328091648.0,20364886016.0,2206520064.0,1784044032.0,1253935104.0,501456576.0,94627848.0,175046656.0,132226784.0,185905248.0,77735816.0,1480347264.0,184600528.0,200089536.0,109647784.0,138666688.0,868470976.0,220990.0,311751936.0,118716296.0,89322848.0,374266240.0,55162108.0,144919008.0,19137466.0,76622776.0,790612480.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-16,603.3951274997985,17327514358.0,60271636480.0,6975691776.0,23742570496.0,2548576512.0,2150800640.0,1510426624.0,626333440.0,94157096.0,201587760.0,158637984.0,247905520.0,86172048.0,1907338752.0,199831376.0,195675424.0,109484328.0,170410400.0,978666688.0,225797.0,377409568.0,137411088.0,101367280.0,454539360.0,65172816.0,179308240.0,20685412.0,104066704.0,937287744.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-17,597.0517760052287,17327514358.0,59757817856.0,6839643136.0,23272527872.0,2554446080.0,2257852160.0,1433274240.0,622974336.0,96330968.0,193768128.0,156546752.0,242337664.0,97757688.0,1871810432.0,194242320.0,187491376.0,126239872.0,178125264.0,948140544.0,174460.0,376568832.0,129188184.0,100041792.0,432582656.0,63285604.0,171105456.0,20219580.0,97822416.0,1031916544.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-18,599.2178053920502,17327514358.0,59514085376.0,6837059072.0,23881156608.0,2571065600.0,2359074048.0,1416254080.0,624155520.0,94836160.0,193687792.0,151750128.0,241527680.0,96026240.0,1836521216.0,185333744.0,185435584.0,119416600.0,170259360.0,957336768.0,218587.0,363798624.0,131447832.0,105660816.0,439358592.0,67186640.0,176436992.0,19861558.0,95021104.0,995578944.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-19,681.4271776118069,17327514358.0,67520266240.0,7278391296.0,27809294336.0,2950878976.0,2524201472.0,1522631808.0,756495232.0,104410320.0,209508496.0,173445792.0,266942736.0,109070192.0,2246371584.0,223137776.0,234953984.0,155947520.0,179257360.0,1131849088.0,182064.0,435700928.0,148166640.0,117792440.0,527506528.0,76370600.0,200144864.0,22727112.0,99324192.0,1049422464.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-20,654.4036981544771,17327514358.0,64918507520.0,7044157952.0,26712387584.0,2795877120.0,2450241280.0,1474842880.0,696189632.0,97923464.0,203239792.0,162517840.0,251131072.0,108579304.0,2141458688.0,195421232.0,205961840.0,135560896.0,187570064.0,1094124800.0,124863.0,413509856.0,152700896.0,112788000.0,476754944.0,69182664.0,178359776.0,26041390.0,91727504.0,995011904.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-21,652.6352801652083,17327514358.0,64677552128.0,6939501056.0,26835992576.0,2739367424.0,2591905792.0,1439880320.0,679417984.0,94429680.0,202480096.0,152109184.0,255432480.0,110624432.0,2072964352.0,200774960.0,204898576.0,133450120.0,208603632.0,1072664512.0,200294.0,405445440.0,141082000.0,115062752.0,466612672.0,67297600.0,174230272.0,32282134.0,88694848.0,982514560.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-22,603.2389453063179,17327514358.0,60152250368.0,6578531840.0,24458373120.0,2474380032.0,2507059200.0,1301561088.0,605615936.0,84749648.0,188348208.0,130212720.0,215876640.0,98831056.0,1900037760.0,177458464.0,179619968.0,117167376.0,185249680.0,966999680.0,121829.0,365050400.0,128294448.0,115971696.0,397230400.0,59290252.0,159328480.0,31978932.0,77068232.0,869657408.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-23,609.2421323503947,17327514358.0,60190023680.0,6647695872.0,25077055488.0,2554895104.0,2626220544.0,1329725824.0,645080128.0,85765928.0,186760000.0,136404432.0,207591328.0,99307736.0,1889592832.0,178393872.0,179794352.0,114102608.0,178795296.0,978077440.0,128706.0,375579392.0,127807240.0,117904800.0,388161024.0,58554932.0,152247520.0,35214968.0,76551152.0,929085760.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-24,641.670329181787,17327514358.0,62954283008.0,6831897088.0,27129874432.0,2613620480.0,2654464512.0,1387761664.0,671135360.0,104499328.0,198006448.0,149432800.0,222301760.0,111843512.0,1994569856.0,197631136.0,183523024.0,140090144.0,216445200.0,1016092096.0,218720.0,396513152.0,135403824.0,119484752.0,412920384.0,61612616.0,161616592.0,35350204.0,76264568.0,1008661760.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-25,625.2780479906385,17327514358.0,61061095424.0,6730081280.0,26755461120.0,2527829760.0,2505380096.0,1352117888.0,648759104.0,99009816.0,195867776.0,144395696.0,215035824.0,103186704.0,1945050368.0,191597392.0,180737200.0,143069616.0,196539248.0,997581568.0,161955.0,396943008.0,136667424.0,115399480.0,392654272.0,59552496.0,153411056.0,34146860.0,73519208.0,989891904.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-26,662.6716870904584,17327514358.0,65161023488.0,6977337344.0,27719983104.0,2744544768.0,2615516416.0,1419728384.0,692649344.0,126878144.0,206788496.0,151340864.0,228766304.0,129896344.0,2090241920.0,200327424.0,210471936.0,142880112.0,203777280.0,1041640576.0,154063.0,422807360.0,142648624.0,131580184.0,416859360.0,63910536.0,161600032.0,35632864.0,79557336.0,1305989120.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-27,657.3093689425526,17327514358.0,64579231744.0,7105013760.0,27219355648.0,2739379968.0,2567811840.0,1404025856.0,691191296.0,125975352.0,206643264.0,153949264.0,223572096.0,150396000.0,2052899072.0,204007776.0,205583600.0,142521392.0,196920816.0,1077117184.0,173756.0,477460992.0,141234960.0,132263800.0,433440384.0,65595960.0,162203280.0,36369436.0,84998512.0,1316038272.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-28,708.5458787879539,17327514358.0,69633212416.0,7765862400.0,29068738560.0,2986365440.0,2623640320.0,1528969472.0,715512768.0,127077736.0,230602176.0,173213600.0,233875088.0,157146816.0,2192631296.0,237469392.0,231988800.0,162295248.0,211479728.0,1211382912.0,186784.0,516673856.0,150560928.0,173182992.0,469867008.0,76232320.0,175404496.0,39869696.0,90773384.0,1589173248.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2017-09-29,698.0583672530927,17327514358.0,69219221504.0,7519417856.0,28375930880.0,2875464448.0,2563337216.0,1473746432.0,676183168.0,122999736.0,244248832.0,167636640.0,223431984.0,152971888.0,2143396736.0,229178112.0,227185232.0,151599856.0,202656032.0,1225223424.0,186189.0,476742560.0,156233088.0,172309792.0,471558656.0,72323336.0,172125408.0,42749888.0,85577816.0,1512527104.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
