id,time_unix,symbol,slug,open,high,low,close,volume,marketcap,created_at,updated_at
605548,1544713200,BRIA,briacoin,0.14,0.166154,0.14,0.163752,3062.0,121739.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605549,1544626800,BRIA,briacoin,0.15,0.15,0.14,0.14,19.0,104080.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605550,1544540400,BRIA,briacoin,0.149391,0.16,0.148018,0.15,461.0,111515.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605551,1544454000,BRIA,briacoin,0.15,0.15,0.149178,0.149418,189.0,111082.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605552,1544367600,BRIA,briacoin,0.179097,0.181348,0.15,0.15,1000.0,111515.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605553,1544281200,BRIA,briacoin,0.150096,0.180463,0.14,0.179388,1944.0,133363.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605554,1544194800,BRIA,briacoin,0.150947,0.159883,0.141504,0.150106,72.0,111593.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605555,1544108400,BRIA,briacoin,0.159224,0.174676,0.149363,0.150971,277.0,112236.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605556,1544022000,BRIA,briacoin,0.16846,0.19054,0.158246,0.175624,9612.0,130564.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605557,1543935600,BRIA,briacoin,0.201296,0.201787,0.164349,0.16858,5394.0,125327.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605558,1543849200,BRIA,briacoin,0.1791,0.249988,0.152836,0.201223,9459.0,149596.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605559,1543762800,BRIA,briacoin,0.150171,0.217867,0.124303,0.179105,2691.0,133152.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605560,1543676400,BRIA,briacoin,0.169981,0.189874,0.131677,0.15021,243.0,111671.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605561,1543590000,BRIA,briacoin,0.159943,0.189912,0.149881,0.169982,3003.0,126370.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605562,1543503600,BRIA,briacoin,0.138128,0.169959,0.130892,0.159943,1696.0,118907.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605563,1543417200,BRIA,briacoin,0.169269,0.185045,0.128532,0.137934,6975.0,102544.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605564,1543330800,BRIA,briacoin,0.119803,0.184112,0.119803,0.168818,8144.0,125504.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605565,1543244400,BRIA,briacoin,0.133297,0.14337,0.120784,0.130638,3393.0,97120.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
605566,1543158000,BRIA,briacoin,0.13,0.15,0.109779,0.133393,4351.0,99168.0,2018-12-15 10:04:54 UTC,2018-12-15 10:04:54 UTC
