id,time_unix,symbol,open,high,low,close,volume,marketcap,created_at,updated_at
947721,1541721600,SONG,0.00039,0.000706,0.000383,0.000447,210.0,14551.0,2018-11-10 00:15:44 UTC,2018-11-10 00:15:44 UTC
943964,1541635200,SONG,0.000523,0.000523,0.000386,0.000389,15.0,12684.0,2018-11-09 00:16:14 UTC,2018-11-09 00:16:14 UTC
943540,1541548800,SONG,0.000454,0.000524,0.000452,0.000523,20.0,17027.0,2018-11-08 00:14:06 UTC,2018-11-08 00:14:06 UTC
943017,1541462400,SONG,0.00058,0.00058,0.000448,0.000454,27.0,14772.0,2018-11-07 00:14:15 UTC,2018-11-07 00:14:15 UTC
942422,1541376000,SONG,0.000515,0.00058,0.000385,0.000578,98.0,0.0,2018-11-06 00:14:05 UTC,2018-11-06 00:14:05 UTC
941860,1541289600,SONG,0.000383,0.000764,0.00038,0.000515,179.0,0.0,2018-11-05 00:14:10 UTC,2018-11-05 00:14:10 UTC
941394,1541203200,SONG,0.000446,0.000829,0.000383,0.000383,164.0,0.0,2018-11-04 00:13:54 UTC,2018-11-04 00:13:54 UTC
940919,1541116800,SONG,0.000443,0.000447,0.00038,0.000446,29.0,0.0,2018-11-03 00:15:52 UTC,2018-11-03 00:15:52 UTC
940372,1541030400,SONG,0.00044,0.000444,0.00044,0.000443,20.0,0.0,2018-11-02 00:13:53 UTC,2018-11-02 00:13:53 UTC
939503,1540944000,SONG,0.000442,0.000443,0.00044,0.00044,20.0,0.0,2018-11-01 00:14:06 UTC,2018-11-01 00:14:06 UTC
939504,1540857600,SONG,0.000396,0.000497,0.000395,0.000441,77.0,12884.0,2018-11-01 00:14:06 UTC,2018-11-01 00:14:06 UTC
938877,1540771200,SONG,0.000516,0.000518,0.000379,0.000398,23.0,16804.0,2018-10-31 00:13:55 UTC,2018-10-31 00:13:55 UTC
938221,1540684800,SONG,0.000517,0.000519,0.00051,0.000519,22.0,16832.0,2018-10-30 00:14:36 UTC,2018-10-30 00:14:36 UTC
937741,1540598400,SONG,0.000515,0.000519,0.000514,0.000514,47.0,16785.0,2018-10-28 23:51:03 UTC,2018-10-28 23:51:03 UTC
937186,1540512000,SONG,0.000509,0.000519,0.000507,0.000517,35.0,16560.0,2018-10-28 00:15:28 UTC,2018-10-28 00:15:28 UTC
936325,1540425600,SONG,0.000519,0.000569,0.000486,0.000509,69.0,16900.0,2018-10-27 00:15:54 UTC,2018-10-27 00:15:54 UTC
936326,1540339200,SONG,0.000515,0.000521,0.000515,0.000519,0.0,16776.0,2018-10-27 00:15:54 UTC,2018-10-27 00:15:54 UTC
936327,1540252800,SONG,0.000516,0.000582,0.000513,0.000517,84.0,16809.0,2018-10-27 00:15:54 UTC,2018-10-27 00:15:54 UTC
936328,1540166400,SONG,0.000519,0.000525,0.000514,0.000516,13.0,16886.0,2018-10-27 00:15:54 UTC,2018-10-27 00:15:54 UTC
928129,1540080000,SONG,0.000518,0.000588,0.000514,0.000519,62.0,16861.0,2018-10-23 00:11:11 UTC,2018-10-23 00:11:11 UTC
928130,1539993600,SONG,0.00056,0.000583,0.000514,0.000518,68.0,18221.0,2018-10-23 00:11:11 UTC,2018-10-23 00:11:11 UTC
928131,1539907200,SONG,0.000518,0.000566,0.000465,0.000559,38.0,16873.0,2018-10-23 00:11:11 UTC,2018-10-23 00:11:11 UTC
356463,1539820800,SONG,0.000524,0.000526,0.000514,0.000518,270.0,17062.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356464,1539734400,SONG,0.000528,0.000586,0.00052,0.000522,13.0,17183.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356465,1539648000,SONG,0.000502,0.000595,0.0005,0.000526,23.0,16347.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356466,1539561600,SONG,0.000562,0.000601,0.000501,0.000502,22.0,18314.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356467,1539475200,SONG,0.000561,0.000569,0.000503,0.000562,24.0,18263.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356468,1539388800,SONG,0.00049,0.000743,0.000471,0.000561,49.0,15958.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356469,1539302400,SONG,0.000492,0.000811,0.00049,0.00049,412.0,16023.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356470,1539216000,SONG,0.00046,0.000557,0.000438,0.000493,122.0,14979.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356471,1539129600,SONG,0.000591,0.000593,0.000327,0.000462,134.0,19233.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356472,1539043200,SONG,0.000465,0.000692,0.000463,0.000593,138.0,15159.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356473,1538956800,SONG,0.000439,0.000535,0.000437,0.000464,73.0,14280.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356474,1538870400,SONG,0.000461,0.000461,0.000391,0.000436,29.0,15002.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356475,1538784000,SONG,0.000464,0.000464,0.000457,0.000459,38.0,15094.0,2018-10-19 03:31:59 UTC,2018-10-19 03:31:59 UTC
356476,1538697600,SONG,0.00046,0.000493,0.000457,0.000462,46.0,14969.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356477,1538611200,SONG,0.000472,0.00048,0.000417,0.000458,55.0,15369.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356478,1538524800,SONG,0.000457,0.000506,0.00045,0.000483,18.0,14875.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356479,1538438400,SONG,0.000501,0.000521,0.000456,0.000457,48.0,16311.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356480,1538352000,SONG,0.000462,0.000558,0.00046,0.000502,45.0,15044.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356481,1538265600,SONG,0.000528,0.000532,0.000459,0.000463,81.0,17189.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356482,1538179200,SONG,0.000464,0.000563,0.000462,0.000528,32.0,15112.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356483,1538092800,SONG,0.000534,0.000543,0.000464,0.000464,33.0,17396.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356484,1538006400,SONG,0.00049,0.000537,0.00049,0.000534,42.0,15951.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356485,1537920000,SONG,0.000514,0.000517,0.000454,0.000489,47.0,16727.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356486,1537833600,SONG,0.000507,0.000515,0.000492,0.000514,24.0,16523.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356487,1537747200,SONG,0.000486,0.000535,0.000483,0.000508,20.0,15815.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356488,1537660800,SONG,0.00052,0.000561,0.000479,0.000486,51.0,16933.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356489,1537574400,SONG,0.000607,0.000611,0.00052,0.00052,66.0,19773.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356490,1537488000,SONG,0.000591,0.000607,0.000523,0.000607,82.0,19235.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356491,1537401600,SONG,0.000533,0.000593,0.000524,0.000591,100.0,17370.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356492,1537315200,SONG,0.000569,0.000571,0.000515,0.000533,71.0,18544.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356493,1537228800,SONG,0.000536,0.000572,0.000519,0.000572,2.0,17450.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356494,1537142400,SONG,0.000552,0.000559,0.000533,0.000536,26.0,17977.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356495,1537056000,SONG,0.000648,0.000648,0.000516,0.000551,53.0,21090.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356496,1536969600,SONG,0.000519,0.000647,0.000518,0.000646,92.0,16911.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356497,1536883200,SONG,0.000584,0.000592,0.000518,0.00052,4.0,19031.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356498,1536796800,SONG,0.000534,0.000587,0.000534,0.000585,37.0,17396.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356499,1536710400,SONG,0.000567,0.000568,0.000533,0.000534,25.0,18453.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356500,1536624000,SONG,0.000569,0.000606,0.00056,0.000567,40.0,18535.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356501,1536537600,SONG,0.000563,0.000572,0.000563,0.000568,37.0,18348.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356502,1536451200,SONG,0.000557,0.000578,0.000556,0.000564,13.0,18136.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356503,1536364800,SONG,0.000581,0.000589,0.000554,0.000557,27.0,18925.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356504,1536278400,SONG,0.000638,0.000641,0.000575,0.00058,58.0,20793.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356505,1536192000,SONG,0.000604,0.00064,0.000525,0.000639,98.0,19681.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356506,1536105600,SONG,0.000642,0.000646,0.000603,0.000603,14.0,20915.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356507,1536019200,SONG,0.000698,0.000735,0.000692,0.000735,4.0,22722.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356508,1535932800,SONG,0.000656,0.000788,0.000648,0.000698,42.0,21360.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356509,1535846400,SONG,0.000647,0.000658,0.000642,0.000656,13.0,21073.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356510,1535760000,SONG,0.000718,0.000862,0.000646,0.000647,26.0,23371.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356511,1535673600,SONG,0.000629,0.00072,0.000622,0.000719,63.0,20500.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356512,1535587200,SONG,0.000634,0.000636,0.000614,0.000629,36.0,20647.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356513,1535500800,SONG,0.00065,0.00065,0.000628,0.000634,4.0,21173.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356514,1535414400,SONG,0.000653,0.00071,0.000647,0.000649,78.0,21263.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356515,1535328000,SONG,0.000672,0.000737,0.000604,0.000654,115.0,21880.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356516,1535241600,SONG,0.000541,0.000718,0.000528,0.000672,56.0,17617.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356517,1535155200,SONG,0.000652,0.000674,0.00054,0.00054,11.0,21242.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356518,1535068800,SONG,0.000674,0.0007,0.000626,0.000653,31.0,21933.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356519,1534982400,SONG,0.000632,0.000713,0.000603,0.000673,48.0,20579.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356520,1534896000,SONG,0.000539,0.000692,0.000536,0.000632,121.0,17547.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356521,1534809600,SONG,0.000647,0.000655,0.000532,0.000539,52.0,21076.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356522,1534723200,SONG,0.000713,0.000766,0.00064,0.000648,28.0,23232.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356523,1534636800,SONG,0.000746,0.000799,0.00064,0.000715,39.0,24290.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356524,1534550400,SONG,0.000761,0.000782,0.00073,0.000746,99.0,24784.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356525,1534464000,SONG,0.000732,0.00076,0.00069,0.00076,64.0,23836.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356526,1534377600,SONG,0.000636,0.000773,0.000632,0.000732,316.0,20698.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356527,1534291200,SONG,0.000726,0.000735,0.000629,0.000636,85.0,23634.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356528,1534204800,SONG,0.000769,0.0008,0.000684,0.000726,69.0,25030.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356529,1534118400,SONG,0.000822,0.000974,0.000766,0.000769,30.0,26770.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356530,1534032000,SONG,0.000764,0.000828,0.000757,0.000822,5.0,24894.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356531,1533945600,SONG,0.000762,0.000879,0.000749,0.000767,83.0,24800.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356532,1533859200,SONG,0.000895,0.000899,0.000736,0.000762,95.0,29142.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356533,1533772800,SONG,0.000817,0.000905,0.00081,0.000896,16.0,26597.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356534,1533686400,SONG,0.000874,0.000874,0.000774,0.000815,318.0,28475.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356535,1533600000,SONG,0.001171,0.00118,0.000873,0.000873,74.0,38135.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356536,1533513600,SONG,0.000987,0.001258,0.000977,0.001171,20.0,32149.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356537,1533427200,SONG,0.000912,0.000992,0.000899,0.000986,109.0,29693.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356538,1533340800,SONG,0.001006,0.001021,0.000911,0.000911,40.0,32757.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356539,1533254400,SONG,0.001065,0.0012,0.000994,0.001004,207.0,34698.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356540,1533168000,SONG,0.001089,0.00129,0.001032,0.001066,245.0,35474.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356541,1533081600,SONG,0.001097,0.001304,0.001029,0.001089,214.0,35738.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356542,1532995200,SONG,0.0012,0.0012,0.001083,0.001096,21.0,39067.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356543,1532908800,SONG,0.001359,0.001474,0.001198,0.001202,26.0,44258.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356544,1532822400,SONG,0.001397,0.001406,0.001138,0.001358,42.0,45501.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356545,1532736000,SONG,0.001213,0.001392,0.001191,0.001392,3.0,39491.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356546,1532649600,SONG,0.001248,0.001309,0.001208,0.00121,156.0,40648.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356547,1532563200,SONG,0.001553,0.001566,0.001198,0.001249,163.0,50560.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356548,1532476800,SONG,0.001422,0.001577,0.001409,0.001553,97.0,46294.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356549,1532390400,SONG,0.00132,0.001449,0.001277,0.001448,74.0,43000.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356550,1532304000,SONG,0.001344,0.001444,0.001179,0.001318,199.0,43773.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356551,1532217600,SONG,0.001464,0.001476,0.001329,0.001346,22.0,47687.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356552,1532131200,SONG,0.001326,0.001476,0.001309,0.001465,7.0,43170.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356553,1532044800,SONG,0.001375,0.001386,0.001318,0.001326,120.0,44768.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356554,1531958400,SONG,0.001401,0.001424,0.001362,0.001374,91.0,45615.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356555,1531872000,SONG,0.001505,0.001702,0.001399,0.001401,114.0,48999.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356556,1531785600,SONG,0.001353,0.001541,0.001346,0.001505,155.0,44076.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356557,1531699200,SONG,0.001336,0.001433,0.001303,0.001357,367.0,43518.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356558,1531612800,SONG,0.001538,0.00154,0.001302,0.001335,97.0,50086.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356559,1531526400,SONG,0.00135,0.001538,0.001302,0.001538,82.0,43974.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356560,1531440000,SONG,0.001395,0.001402,0.001303,0.001354,106.0,45433.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356561,1531353600,SONG,0.001385,0.001394,0.001314,0.001394,134.0,45094.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356562,1531267200,SONG,0.001454,0.001473,0.001367,0.001385,103.0,47359.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356563,1531180800,SONG,0.001523,0.001546,0.001451,0.001454,108.0,49594.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356564,1531094400,SONG,0.001501,0.001611,0.001492,0.001524,443.0,48895.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356565,1531008000,SONG,0.001487,0.001611,0.001484,0.001502,47.0,48421.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356566,1530921600,SONG,0.001497,0.001567,0.001445,0.001489,37.0,48762.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356567,1530835200,SONG,0.001438,0.001552,0.001421,0.0015,87.0,46822.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356568,1530748800,SONG,0.001449,0.001464,0.001423,0.001438,135.0,47193.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356569,1530662400,SONG,0.001428,0.001493,0.001414,0.001445,176.0,46511.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356570,1530576000,SONG,0.001512,0.001523,0.0014,0.001429,98.0,49254.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356571,1530489600,SONG,0.00146,0.001529,0.001445,0.00152,95.0,47536.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356572,1530403200,SONG,0.001464,0.001472,0.001441,0.00146,57.0,47677.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356573,1530316800,SONG,0.001609,0.001676,0.00145,0.001464,132.0,52383.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356574,1530230400,SONG,0.001291,0.001632,0.001276,0.001605,731.0,42044.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356575,1530144000,SONG,0.001463,0.001467,0.001284,0.00129,1065.0,47644.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356576,1530057600,SONG,0.00152,0.001534,0.001402,0.001463,147.0,49484.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356577,1529971200,SONG,0.001472,0.001557,0.001367,0.00152,344.0,47926.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356578,1529884800,SONG,0.001353,0.00148,0.001348,0.001472,213.0,44065.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356579,1529798400,SONG,0.001357,0.001377,0.001271,0.001356,103.0,44180.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356580,1529712000,SONG,0.001331,0.001423,0.001329,0.001357,47.0,43358.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356581,1529625600,SONG,0.001477,0.00148,0.001308,0.001331,100.0,48106.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356582,1529539200,SONG,0.001485,0.001552,0.001473,0.001479,1427.0,48370.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356583,1529452800,SONG,0.00162,0.001622,0.001453,0.001485,140.0,52772.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356584,1529366400,SONG,0.001518,0.001624,0.001473,0.001619,142.0,49440.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356585,1529280000,SONG,0.001425,0.001633,0.001413,0.001519,142.0,46405.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356586,1529193600,SONG,0.001436,0.001447,0.001425,0.00143,179.0,46769.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356587,1529107200,SONG,0.001414,0.001558,0.0014,0.001432,78.0,46032.0,2018-10-19 03:32:00 UTC,2018-10-19 03:32:00 UTC
356588,1529020800,SONG,0.001462,0.001463,0.001411,0.001419,124.0,47598.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356589,1528934400,SONG,0.00139,0.001471,0.001387,0.001464,69.0,45274.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356590,1528848000,SONG,0.001514,0.001557,0.001365,0.001391,157.0,49307.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356591,1528761600,SONG,0.001584,0.001645,0.001496,0.00151,126.0,51588.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356592,1528675200,SONG,0.001553,0.001759,0.001535,0.001585,336.0,50584.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356593,1528588800,SONG,0.001739,0.001748,0.001532,0.001551,152.0,56643.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356594,1528502400,SONG,0.001914,0.00192,0.001686,0.001737,3645.0,62345.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356595,1528416000,SONG,0.001863,0.002198,0.00182,0.001915,688.0,60675.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356596,1528329600,SONG,0.001767,0.001985,0.001767,0.001862,276.0,57529.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356597,1528243200,SONG,0.001906,0.002061,0.001764,0.001765,487.0,62069.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356598,1528156800,SONG,0.001931,0.002066,0.001863,0.001906,32.0,62868.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356599,1528070400,SONG,0.001898,0.002029,0.00186,0.00193,143.0,61814.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356600,1527984000,SONG,0.001985,0.002007,0.001833,0.001897,257.0,64644.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356601,1527897600,SONG,0.00187,0.002065,0.001794,0.001985,206.0,60894.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356602,1527811200,SONG,0.001727,0.001983,0.001714,0.001871,318.0,56252.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356603,1527724800,SONG,0.001772,0.001965,0.001716,0.001726,790.0,57701.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356604,1527638400,SONG,0.001792,0.00191,0.001759,0.001772,27.0,58341.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356605,1527552000,SONG,0.00175,0.001825,0.001739,0.00179,2.0,56978.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356606,1527465600,SONG,0.001773,0.001887,0.001735,0.00175,127.0,57734.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356607,1527379200,SONG,0.001859,0.002055,0.001769,0.001772,220.0,60536.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356608,1527292800,SONG,0.00179,0.001921,0.001759,0.001858,19.0,58284.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356609,1527206400,SONG,0.001887,0.001907,0.001765,0.001792,38.0,61452.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356610,1527120000,SONG,0.001797,0.002175,0.001674,0.001883,458.0,58534.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356611,1527033600,SONG,0.002161,0.002163,0.001787,0.001802,207.0,70371.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356612,1526947200,SONG,0.00226,0.002261,0.002026,0.002163,94.0,73595.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356613,1526860800,SONG,0.002124,0.002265,0.002077,0.00226,132.0,69185.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356614,1526774400,SONG,0.002142,0.002215,0.002055,0.002122,129.0,69756.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356615,1526688000,SONG,0.002158,0.002246,0.002031,0.00214,171.0,70269.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356616,1526601600,SONG,0.002097,0.002641,0.001993,0.002158,2344.0,68292.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356617,1526515200,SONG,0.001999,0.002201,0.001881,0.002095,1240.0,65098.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
356618,1526428800,SONG,0.001952,0.002148,0.001906,0.001998,512.0,63562.0,2018-10-19 03:32:01 UTC,2018-10-19 03:32:01 UTC
