id,time_unix,symbol,open,high,low,close,volume,marketcap,created_at,updated_at
1847226,1539270000,EGX,0.00998,0.021083,0.003765,0.004897,1345.0,335178.0,2018-10-13 08:57:51 UTC,2018-10-13 08:57:51 UTC
1847227,1539183600,EGX,0.005388,0.01338,0.003956,0.009985,2488.0,180955.0,2018-10-13 08:57:51 UTC,2018-10-13 08:57:51 UTC
1847228,1539097200,EGX,0.009549,0.009555,0.004298,0.005406,137.0,320700.0,2018-10-13 08:57:51 UTC,2018-10-13 08:57:51 UTC
1847229,1539010800,EGX,0.021933,0.097294,0.00436,0.009567,1848.0,736572.0,2018-10-13 08:57:51 UTC,2018-10-13 08:57:51 UTC
1847230,1538924400,EGX,0.052955,0.052955,0.005112,0.021944,8232.0,0.0,2018-10-13 08:57:51 UTC,2018-10-13 08:57:51 UTC
1847231,1538838000,EGX,0.443215,0.443954,0.052955,0.052955,4417.0,0.0,2018-10-13 08:57:51 UTC,2018-10-13 08:57:51 UTC
1847232,1538751600,EGX,1.13,1.13,0.089808,0.441306,27542.0,0.0,2018-10-13 08:57:51 UTC,2018-10-13 08:57:51 UTC
1847233,1538665200,EGX,1.11,1.13,1.1,1.13,43296.0,0.0,2018-10-13 08:57:51 UTC,2018-10-13 08:57:51 UTC
