id,time_unix,symbol,slug,open,high,low,close,volume,marketcap,created_at,updated_at
918083,1544713200,RMESH,rightmesh,0.025263,0.025297,0.019664,0.020987,81017.0,1258159.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918084,1544626800,RMESH,rightmesh,0.026625,0.028834,0.021687,0.025221,62828.0,1511702.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918085,1544540400,RMESH,rightmesh,0.0222,0.030444,0.019196,0.026607,76780.0,1594796.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918086,1544454000,RMESH,rightmesh,0.026057,0.027706,0.020112,0.022187,64718.0,1329376.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918087,1544367600,RMESH,rightmesh,0.02812,0.029323,0.019803,0.026022,71912.0,1552102.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918088,1544281200,RMESH,rightmesh,0.023054,0.032236,0.020731,0.028142,60185.0,1674676.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918089,1544194800,RMESH,rightmesh,0.020538,0.02995,0.019805,0.023119,48850.0,1375421.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918090,1544108400,RMESH,rightmesh,0.018996,0.022019,0.018405,0.02063,55796.0,1227347.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918091,1544022000,RMESH,rightmesh,0.020001,0.02375,0.019258,0.020328,48950.0,1202767.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918092,1543935600,RMESH,rightmesh,0.024994,0.025567,0.018945,0.022445,56033.0,1328023.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918093,1543849200,RMESH,rightmesh,0.021913,0.027051,0.018466,0.024975,66692.0,1477722.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918094,1543762800,RMESH,rightmesh,0.028545,0.030984,0.019648,0.021924,60800.0,1293947.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918095,1543676400,RMESH,rightmesh,0.026937,0.032877,0.024711,0.028614,72687.0,1684901.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918096,1543590000,RMESH,rightmesh,0.030754,0.033818,0.024488,0.026793,72625.0,1576468.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918097,1543503600,RMESH,rightmesh,0.033554,0.034462,0.026534,0.031737,84301.0,1867386.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918098,1543417200,RMESH,rightmesh,0.027622,0.033826,0.024548,0.033459,91554.0,1967924.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918099,1543330800,RMESH,rightmesh,0.023091,0.031384,0.022076,0.029815,39034.0,1713153.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918100,1543244400,RMESH,rightmesh,0.024865,0.028239,0.020153,0.023018,35463.0,1300091.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918101,1543158000,RMESH,rightmesh,0.034999,0.035523,0.020497,0.024789,31560.0,1400101.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918102,1543071600,RMESH,rightmesh,0.032561,0.035782,0.03012,0.035193,50072.0,1987744.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918103,1542985200,RMESH,rightmesh,0.033551,0.038419,0.029722,0.030043,36761.0,1696856.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918104,1542898800,RMESH,rightmesh,0.029043,0.039195,0.027525,0.037752,48965.0,2132233.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918105,1542812400,RMESH,rightmesh,0.041777,0.04624,0.028826,0.029002,42767.0,1638060.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918106,1542726000,RMESH,rightmesh,0.044817,0.049744,0.035731,0.041828,72598.0,2362505.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918107,1542639600,RMESH,rightmesh,0.05611,0.061351,0.042994,0.045633,195925.0,2577380.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918108,1542553200,RMESH,rightmesh,0.06134,0.064674,0.055222,0.056332,248305.0,3181696.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918109,1542466800,RMESH,rightmesh,0.059062,0.063189,0.057526,0.061113,295391.0,3451707.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918110,1542380400,RMESH,rightmesh,0.062743,0.062827,0.057322,0.058458,177625.0,3301728.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918111,1542294000,RMESH,rightmesh,0.062717,0.06701,0.059616,0.062533,136341.0,3531910.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918112,1542207600,RMESH,rightmesh,0.075637,0.075637,0.057835,0.062221,342690.0,3514316.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918113,1542121200,RMESH,rightmesh,0.070742,0.085957,0.062501,0.075344,128318.0,4255513.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
918114,1542034800,RMESH,rightmesh,0.073344,0.081512,0.057503,0.070797,70961.0,3998661.0,2018-12-15 11:37:27 UTC,2018-12-15 11:37:27 UTC
