id,time_unix,symbol,open,high,low,close,volume,marketcap,created_at,updated_at
934415,1540339200,ETK,0.001985,0.002066,0.001924,0.001986,15987.0,2705493.0,2018-10-26 00:30:40 UTC,2018-10-26 00:30:40 UTC
932903,1540252800,ETK,0.001837,0.001998,0.001791,0.001995,18540.0,2503220.0,2018-10-25 00:33:46 UTC,2018-10-25 00:33:46 UTC
931322,1540166400,ETK,0.001593,0.001929,0.00158,0.001837,21792.0,2171155.0,2018-10-24 00:40:07 UTC,2018-10-24 00:40:07 UTC
929589,1540080000,ETK,0.001684,0.001718,0.001558,0.001595,12761.0,2294633.0,2018-10-23 00:43:49 UTC,2018-10-23 00:43:49 UTC
926322,1539993600,ETK,0.001804,0.001809,0.001646,0.001682,13494.0,2458157.0,2018-10-22 00:34:23 UTC,2018-10-22 00:34:23 UTC
924602,1539907200,ETK,0.002,0.002101,0.001765,0.001833,25436.0,2725485.0,2018-10-21 00:36:30 UTC,2018-10-21 00:36:30 UTC
893938,1539820800,ETK,0.001943,0.002072,0.001885,0.002,18395.0,2648305.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893939,1539734400,ETK,0.001976,0.002052,0.001763,0.001936,18121.0,2693206.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893940,1539648000,ETK,0.002044,0.002116,0.001724,0.00197,16146.0,2785496.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893941,1539561600,ETK,0.00198,0.002195,0.001905,0.002046,15919.0,2698333.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893942,1539475200,ETK,0.001936,0.001998,0.001839,0.001941,20047.0,2638553.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893943,1539388800,ETK,0.002042,0.002067,0.001935,0.001935,7705.0,2782740.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893944,1539302400,ETK,0.002048,0.002186,0.002002,0.002043,17575.0,2790722.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893945,1539216000,ETK,0.002107,0.002131,0.001848,0.002051,15282.0,2871694.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893946,1539129600,ETK,0.002122,0.002159,0.002034,0.002114,31225.0,2892148.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893947,1539043200,ETK,0.002244,0.002398,0.002071,0.00213,25281.0,3057615.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893948,1538956800,ETK,0.002413,0.002476,0.002006,0.002278,45470.0,3288563.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893949,1538870400,ETK,0.002395,0.00245,0.002353,0.002402,69810.0,3263027.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893950,1538784000,ETK,0.00245,0.002478,0.002322,0.002386,60646.0,3338365.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893951,1538697600,ETK,0.002229,0.00251,0.002204,0.002444,76850.0,3037431.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893952,1538611200,ETK,0.002211,0.002326,0.002092,0.002215,70778.0,3012381.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893953,1538524800,ETK,0.002442,0.00248,0.002158,0.002206,72667.0,3328406.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893954,1538438400,ETK,0.002504,0.002582,0.002401,0.002443,68673.0,3412222.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893955,1538352000,ETK,0.002391,0.002545,0.00229,0.002511,73224.0,3257894.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893956,1538265600,ETK,0.002397,0.002434,0.002288,0.002398,40333.0,3267097.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893957,1538179200,ETK,0.002306,0.002565,0.002159,0.0024,58014.0,3143078.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893958,1538092800,ETK,0.002623,0.002696,0.002217,0.002281,62547.0,3575045.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893959,1538006400,ETK,0.002525,0.002783,0.002379,0.00262,65689.0,3440451.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893960,1537920000,ETK,0.002568,0.002626,0.002474,0.002522,65473.0,3498957.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893961,1537833600,ETK,0.002501,0.002704,0.002317,0.002572,45216.0,3408293.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893962,1537747200,ETK,0.002409,0.002582,0.002348,0.002504,36917.0,3282913.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893963,1537660800,ETK,0.002458,0.002463,0.002278,0.002408,32181.0,3350170.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893964,1537574400,ETK,0.002495,0.002514,0.002314,0.002459,55774.0,3400253.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893965,1537488000,ETK,0.002626,0.002657,0.002416,0.002492,70988.0,3577882.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893966,1537401600,ETK,0.002521,0.002649,0.002435,0.002625,35176.0,3435172.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893967,1537315200,ETK,0.002541,0.002592,0.002276,0.002518,26469.0,3462651.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
893968,1537228800,ETK,0.002359,0.002548,0.00231,0.00254,23792.0,3215144.0,2018-10-19 05:05:04 UTC,2018-10-19 05:05:04 UTC
