id,time_unix,symbol,slug,open,high,low,close,volume,marketcap,created_at,updated_at
552016,1544713200,IMX,impact,0.000376,0.000376,0.000376,0.000376,0.0,41542.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552017,1544626800,IMX,impact,0.000376,0.000376,0.000376,0.000376,0.0,41541.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552018,1544540400,IMX,impact,0.000376,0.000376,0.000375,0.000376,0.0,41540.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552019,1544454000,IMX,impact,0.000387,0.000387,0.000373,0.000377,1.0,41625.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552020,1544367600,IMX,impact,0.000387,0.000387,0.000387,0.000387,0.0,42805.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552021,1544281200,IMX,impact,0.000382,0.000387,0.000382,0.000387,0.0,42804.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552022,1544194800,IMX,impact,0.000419,0.000419,0.000368,0.000383,5.0,42299.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552023,1544108400,IMX,impact,0.000419,0.000419,0.000419,0.000419,0.0,46289.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552024,1544022000,IMX,impact,0.000419,0.000419,0.000419,0.000419,0.0,46288.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552025,1543935600,IMX,impact,0.000419,0.000419,0.000419,0.000419,0.0,46287.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552026,1543849200,IMX,impact,0.000419,0.000419,0.000419,0.000419,0.0,46285.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552027,1543762800,IMX,impact,0.000419,0.000419,0.000419,0.000419,0.0,46284.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552028,1543676400,IMX,impact,0.000419,0.000419,0.000419,0.000419,0.0,46283.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552029,1543590000,IMX,impact,0.000419,0.000419,0.000419,0.000419,0.0,46282.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552030,1543503600,IMX,impact,0.000419,0.000419,0.000419,0.000419,0.0,46281.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552031,1543417200,IMX,impact,0.000427,0.000428,0.000413,0.000419,0.0,46280.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552032,1543330800,IMX,impact,0.00048,0.00048,0.0004,0.000425,13.0,46957.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552033,1543244400,IMX,impact,0.00048,0.00048,0.00048,0.00048,0.0,53044.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552034,1543158000,IMX,impact,0.00048,0.00048,0.00048,0.00048,0.0,53042.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552035,1543071600,IMX,impact,0.000464,0.000496,0.000428,0.00048,0.0,53041.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552036,1542985200,IMX,impact,0.000497,0.000497,0.000458,0.000464,3.0,51250.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552037,1542898800,IMX,impact,0.000497,0.000497,0.000497,0.000497,0.0,54859.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552038,1542812400,IMX,impact,0.000505,0.00051,0.000488,0.000497,0.0,54858.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552039,1542726000,IMX,impact,0.000448,0.000508,0.000448,0.000507,12.0,56008.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552040,1542639600,IMX,impact,0.000448,0.000448,0.000448,0.000448,0.0,49522.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
552041,1542553200,IMX,impact,0.000448,0.000448,0.000448,0.000448,0.0,49521.0,2018-12-15 09:56:52 UTC,2018-12-15 09:56:52 UTC
