id,time_unix,symbol,slug,open,high,low,close,volume,marketcap,created_at,updated_at
926011,1544713200,INO,ino-coin,0.150123,0.151292,0.146978,0.148403,1806896.0,2968065.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926012,1544626800,INO,ino-coin,0.1515,0.175333,0.148115,0.150058,1769328.0,3001161.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926013,1544540400,INO,ino-coin,0.157582,0.157582,0.148584,0.151443,1891891.0,3028863.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926014,1544454000,INO,ino-coin,0.170946,0.171406,0.154891,0.157723,1781526.0,3154459.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926015,1544367600,INO,ino-coin,0.179007,0.234543,0.151755,0.17105,1893123.0,3421003.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926016,1544281200,INO,ino-coin,0.211975,0.224483,0.153724,0.179185,1932822.0,3583702.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926017,1544194800,INO,ino-coin,0.201166,0.214277,0.200306,0.212226,1846903.0,4244526.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926018,1544108400,INO,ino-coin,0.207497,0.207497,0.196301,0.201254,1812335.0,4025078.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926019,1544022000,INO,ino-coin,0.221132,0.222963,0.207634,0.207634,1642329.0,4152676.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926020,1543935600,INO,ino-coin,0.226149,0.228123,0.219394,0.2212,1890704.0,4423992.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926021,1543849200,INO,ino-coin,0.225119,0.231446,0.223524,0.226072,1925619.0,4521449.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926022,1543762800,INO,ino-coin,0.235029,0.235029,0.224327,0.225222,1868463.0,4504444.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926023,1543676400,INO,ino-coin,0.234676,0.23817,0.23151,0.234674,1341992.0,4693490.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926024,1543590000,INO,ino-coin,0.229743,0.23744,0.228224,0.2349,1504237.0,4698007.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926025,1543503600,INO,ino-coin,0.233335,0.236896,0.227571,0.229469,1311094.0,4589390.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926026,1543417200,INO,ino-coin,0.234333,0.237711,0.229514,0.233074,1288655.0,4661472.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926027,1543330800,INO,ino-coin,0.222196,0.238662,0.222196,0.23396,1280520.0,4679200.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926028,1543244400,INO,ino-coin,0.2246,0.224899,0.218491,0.222024,1139350.0,4440480.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926029,1543158000,INO,ino-coin,0.230001,0.234123,0.221287,0.224686,967157.0,4493720.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926030,1543071600,INO,ino-coin,0.229402,0.23554,0.22202,0.22997,857856.0,4599400.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926031,1542985200,INO,ino-coin,0.240776,0.24441,0.226986,0.229505,698116.0,4590100.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926032,1542898800,INO,ino-coin,0.243349,0.244689,0.237841,0.24086,651320.0,4817200.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926033,1542812400,INO,ino-coin,0.263343,0.266226,0.24311,0.244068,621722.0,4881360.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926034,1542726000,INO,ino-coin,0.261645,0.266314,0.255944,0.263665,418936.0,5273300.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
926035,1542639600,INO,ino-coin,0.277992,0.280513,0.256378,0.260673,395884.0,5213460.0,2018-12-15 11:44:15 UTC,2018-12-15 11:44:15 UTC
