id,time_unix,symbol,open,high,low,close,volume,marketcap,created_at,updated_at
934546,1540339200,ZMN,0.020769,0.021136,0.020326,0.020782,20290.0,2805743.0,2018-10-26 00:32:30 UTC,2018-10-26 00:32:30 UTC
933034,1540252800,ZMN,0.022268,0.02233,0.020655,0.020874,22626.0,3008292.0,2018-10-25 00:35:32 UTC,2018-10-25 00:35:32 UTC
931450,1540166400,ZMN,0.024384,0.025279,0.021388,0.022456,15331.0,3294175.0,2018-10-24 00:41:55 UTC,2018-10-24 00:41:55 UTC
929718,1540080000,ZMN,0.023597,0.025477,0.020533,0.02391,20586.0,3187808.0,2018-10-23 00:45:33 UTC,2018-10-23 00:45:33 UTC
926451,1539993600,ZMN,0.024112,0.02692,0.021376,0.023593,22626.0,3257366.0,2018-10-22 00:36:04 UTC,2018-10-22 00:36:04 UTC
924739,1539907200,ZMN,0.023102,0.024567,0.022079,0.024117,18196.0,3120927.0,2018-10-21 00:38:35 UTC,2018-10-21 00:38:35 UTC
906278,1539820800,ZMN,0.024745,0.025316,0.022562,0.023654,26165.0,3342940.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906279,1539734400,ZMN,0.02091,0.026124,0.019655,0.024072,18585.0,2841663.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906280,1539648000,ZMN,0.021132,0.021869,0.018787,0.020917,64583.0,2871739.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906281,1539561600,ZMN,0.021942,0.022117,0.021074,0.021131,24244.0,2981919.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906282,1539475200,ZMN,0.022297,0.022297,0.021468,0.021902,16784.0,3030059.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906283,1539388800,ZMN,0.021899,0.022788,0.020814,0.022296,24581.0,2976086.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906284,1539302400,ZMN,0.022015,0.022915,0.020206,0.02176,17102.0,2991826.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906285,1539216000,ZMN,0.023669,0.025164,0.020495,0.022014,31068.0,3216633.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906286,1539129600,ZMN,0.019283,0.028852,0.01915,0.023083,54147.0,2620538.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906287,1539043200,ZMN,0.018842,0.019696,0.018523,0.019389,20955.0,2560527.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906288,1538956800,ZMN,0.019004,0.019032,0.018235,0.018824,13410.0,2582561.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906289,1538870400,ZMN,0.019142,0.01928,0.018632,0.018964,3096.0,2601380.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906290,1538784000,ZMN,0.019189,0.019763,0.018636,0.019141,9889.0,2607705.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906291,1538697600,ZMN,0.019366,0.019871,0.018742,0.01916,10125.0,2631802.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906292,1538611200,ZMN,0.019104,0.019962,0.01901,0.019345,10853.0,2596185.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906293,1538524800,ZMN,0.021877,0.022214,0.018959,0.019269,19204.0,2972967.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906294,1538438400,ZMN,0.022678,0.022786,0.021809,0.021809,11389.0,3081815.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906295,1538352000,ZMN,0.022849,0.022935,0.021762,0.02269,18134.0,3105062.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906296,1538265600,ZMN,0.024054,0.024163,0.02231,0.022853,44285.0,3268807.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906297,1538179200,ZMN,0.026698,0.027068,0.022574,0.024058,40160.0,3628048.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906298,1538092800,ZMN,0.02731,0.029138,0.026117,0.026809,27048.0,3711167.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906299,1538006400,ZMN,0.02721,0.027755,0.026272,0.027162,17804.0,3697606.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906300,1537920000,ZMN,0.027618,0.027892,0.026265,0.027182,24423.0,3753093.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906301,1537833600,ZMN,0.029622,0.02968,0.026801,0.027778,23375.0,4025468.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906302,1537747200,ZMN,0.028955,0.029935,0.028391,0.029372,30021.0,3934824.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906303,1537660800,ZMN,0.029462,0.029588,0.02874,0.029225,21808.0,4003606.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906304,1537574400,ZMN,0.029433,0.030039,0.028487,0.029181,15413.0,3999652.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906305,1537488000,ZMN,0.031219,0.031438,0.02856,0.029441,62135.0,4242467.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906306,1537401600,ZMN,0.034816,0.035598,0.029823,0.031363,53942.0,4701689.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906307,1537315200,ZMN,0.031338,0.035588,0.030936,0.035267,17745.0,4231910.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906308,1537228800,ZMN,0.030616,0.031937,0.030098,0.031329,10674.0,4186500.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906309,1537142400,ZMN,0.032077,0.034415,0.030389,0.030624,16334.0,4386326.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906310,1537056000,ZMN,0.031234,0.034813,0.030928,0.032021,70770.0,4271065.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906311,1536969600,ZMN,0.030707,0.033674,0.030623,0.031233,19567.0,4198889.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906312,1536883200,ZMN,0.031302,0.031302,0.030126,0.030836,17203.0,4280293.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906313,1536796800,ZMN,0.029586,0.03183,0.029393,0.031186,23130.0,4045684.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906314,1536710400,ZMN,0.029863,0.030462,0.028962,0.029792,10515.0,4083519.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906315,1536624000,ZMN,0.029664,0.030917,0.02913,0.030205,24111.0,4056376.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906316,1536537600,ZMN,0.029661,0.034568,0.028653,0.029625,40163.0,4055868.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906317,1536451200,ZMN,0.028921,0.030458,0.028299,0.030055,28426.0,3954759.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906318,1536364800,ZMN,0.030492,0.030539,0.028085,0.028805,32555.0,4169619.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906319,1536278400,ZMN,0.030104,0.030796,0.029609,0.030486,26025.0,4116447.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906320,1536192000,ZMN,0.031023,0.031955,0.028176,0.030051,27477.0,4242163.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906321,1536105600,ZMN,0.035747,0.036015,0.03067,0.031127,39192.0,4888136.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906322,1536019200,ZMN,0.035466,0.036789,0.034878,0.03565,25447.0,4849714.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906323,1535932800,ZMN,0.037381,0.037381,0.035191,0.035394,42283.0,5111595.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906324,1535846400,ZMN,0.037639,0.038042,0.036645,0.037213,47303.0,5146871.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906325,1535760000,ZMN,0.037384,0.038533,0.036692,0.037691,80213.0,5111850.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906326,1535673600,ZMN,0.036896,0.038304,0.036651,0.037882,43604.0,5045024.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906327,1535587200,ZMN,0.037661,0.038295,0.036749,0.038028,45247.0,5149651.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906328,1535500800,ZMN,0.037599,0.039172,0.037485,0.037869,63277.0,5141254.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906329,1535414400,ZMN,0.037813,0.038711,0.03686,0.037844,37227.0,5170464.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906330,1535328000,ZMN,0.039277,0.039296,0.037134,0.037706,23163.0,5370602.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
906331,1535241600,ZMN,0.040024,0.040186,0.038229,0.039325,30959.0,5472791.0,2018-10-19 05:08:21 UTC,2018-10-19 05:08:21 UTC
