id,time_unix,symbol,slug,open,high,low,close,volume,marketcap,created_at,updated_at
812939,1544713200,EVE,devery,0.010527,0.012921,0.0096,0.010002,180542.0,629318.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812940,1544626800,EVE,devery,0.01099,0.011027,0.010371,0.0105,194017.0,660672.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812941,1544540400,EVE,devery,0.010294,0.011138,0.010225,0.010946,197852.0,688726.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812942,1544454000,EVE,devery,0.010967,0.014376,0.01024,0.010304,212451.0,648290.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812943,1544367600,EVE,devery,0.011816,0.012073,0.010801,0.010949,201471.0,688898.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812944,1544281200,EVE,devery,0.011374,0.012123,0.011211,0.011873,179169.0,747032.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812945,1544194800,EVE,devery,0.011071,0.011661,0.010742,0.011349,169301.0,714050.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812946,1544108400,EVE,devery,0.011077,0.011411,0.010167,0.011149,168323.0,701505.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812947,1544022000,EVE,devery,0.012773,0.013328,0.011175,0.011175,161321.0,703142.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812948,1543935600,EVE,devery,0.012086,0.013807,0.011813,0.01279,162904.0,804705.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812949,1543849200,EVE,devery,0.011898,0.013645,0.01171,0.012078,178182.0,759922.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812950,1543762800,EVE,devery,0.013541,0.013674,0.011755,0.011755,146191.0,739592.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812951,1543676400,EVE,devery,0.013719,0.014164,0.013387,0.013471,218484.0,847593.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812952,1543590000,EVE,devery,0.012119,0.014623,0.011791,0.013786,207277.0,867394.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812953,1543503600,EVE,devery,0.012939,0.013846,0.011915,0.012128,199438.0,763068.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812954,1543417200,EVE,devery,0.012868,0.013495,0.012421,0.013025,204069.0,819538.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812955,1543330800,EVE,devery,0.011593,0.013245,0.011456,0.012886,231260.0,810748.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812956,1543244400,EVE,devery,0.010088,0.011655,0.009613,0.011508,188685.0,724046.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
812957,1543158000,EVE,devery,0.010739,0.010951,0.009685,0.010071,160839.0,633639.0,2018-12-15 10:38:33 UTC,2018-12-15 10:38:33 UTC
